"Valor","Data do Recebimento","Status do Débito","Descrição"
"R$ 310,00","27/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 199,50","27/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","27/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 285,00","27/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","27/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","27/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","27/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 310,00","27/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","27/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","27/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 4,50","27/03/2024","Pago","CAPSULA DE CAFE"
"R$ 4,50","27/03/2024","Pago","CAPSULA DE CAFE"
"R$ 285,00","27/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","27/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","27/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 350,00","27/03/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","27/03/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","27/03/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 48,75","27/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 48,75","27/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 48,75","27/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 48,75","27/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 150,00","27/05/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 150,00","27/05/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 150,00","27/05/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 200,00","27/05/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 230,00","27/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","27/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","27/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 260,00","27/05/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 325,00","27/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","27/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","27/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","27/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","27/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","27/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","27/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","27/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","27/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 350,00","27/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","27/05/2024","Pago","MENSALIDADE FUNDADOR EMPRESARIAL"
"R$ 350,00","27/05/2024","Pago","MENSALIDADE TEMPORÁRIO"
"R$ 350,00","27/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","27/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","27/05/2024","Pago","MENSALIDADE TEMPORÁRIO"
"R$ 350,00","27/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","27/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","27/05/2024","Pago","MENSALIDADE TEMPORÁRIO"
"R$ 350,00","27/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","27/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","27/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","27/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","27/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","27/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 48,75","27/06/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 48,75","27/06/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 100,00","27/06/2024","Pago","MENSALIDADE ESTUDANTE 3"
"R$ 150,00","27/06/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 150,00","27/06/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 150,00","27/06/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 230,00","27/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","27/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","27/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","27/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","27/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","27/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 260,00","27/06/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 260,00","27/06/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 325,00","27/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","27/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","27/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","27/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","27/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 350,00","27/06/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","27/06/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","27/06/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","27/06/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","27/06/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 42,75","28/01/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","28/01/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 4,50","28/02/2024","Pago","CAPSULA DE CAFE"
"R$ 42,75","28/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 125,00","28/02/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 125,00","28/02/2024","Pago","Mensalidade"
"R$ 285,00","28/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","28/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","28/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","28/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","28/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","28/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 310,00","28/02/2024","Pago","MENSALIDADE TEMPORÁRIO"
"R$ 310,00","28/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","28/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","28/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","28/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","28/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","28/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","28/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","28/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","28/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","28/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","28/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","28/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","28/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 150,00","28/03/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 199,50","28/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","28/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 200,00","28/03/2024","Pago","FUTEBOL DE DOMINGO"
"R$ 230,00","28/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","28/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","28/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 325,00","28/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","28/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","28/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","28/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 350,00","28/03/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","28/03/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","28/03/2024","Pago","MENSALIDADE FUNDADOR PROPRIETARIO"
"R$ 350,00","28/03/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","28/03/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","28/03/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","28/03/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 325,00","28/05/2024","Pago","MENSALIDADE DE ADESÃO"
"R$ 350,00","28/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 150,00","28/06/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 200,00","28/06/2024","Pago","FUTEBOL DE DOMINGO"
"R$ 230,00","28/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 325,00","28/06/2024","Pago","MENSALIDADE DE ADESÃO"
"R$ 325,00","28/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","28/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 350,00","28/06/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","28/06/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","28/06/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","28/06/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","28/06/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","28/06/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","28/06/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","28/06/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","28/06/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 199,50","28/12/2023","Pago","MENSALIDADE FAMILIAR 3"
"R$ 180,00","29/01/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 199,50","29/01/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 285,00","29/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","29/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","29/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","29/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 310,00","29/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/01/2024","Pago","MENSALIDADE TEMPORÁRIO"
"R$ 310,00","29/01/2024","Pago","MENSALIDADE TEMPORÁRIO"
"R$ 310,00","29/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 42,75","29/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 42,75","29/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 87,50","29/02/2024","Pago","MENSALIDADE ESTUDANTE 3"
"R$ 87,50","29/02/2024","Pago","MENSALIDADE ESTUDANTE 3"
"R$ 199,50","29/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","29/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","29/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","29/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","29/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","29/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","29/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","29/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","29/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 228,00","29/02/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 228,00","29/02/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 285,00","29/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","29/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","29/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","29/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","29/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","29/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","29/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","29/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","29/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","29/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","29/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","29/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 325,00","29/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 256,00","29/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 4,50","29/04/2024","Pago","CAPSULA DE CAFE"
"R$ 48,75","29/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 48,75","29/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 48,75","29/04/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 150,00","29/04/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 230,00","29/04/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","29/04/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","29/04/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","29/04/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 285,00","29/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","29/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","29/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","29/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","29/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","29/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","29/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","29/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 350,00","29/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","29/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","29/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","29/04/2024","Pago","MULTA DE RESCISÃO DE CONTRATO"
"R$ 350,00","29/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 87,50","29/05/2024","Pago","MENSALIDADE ESTUDANTE 3"
"R$ 150,00","29/05/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 150,00","29/05/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 230,00","29/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","29/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 350,00","29/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","29/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","29/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","29/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","29/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","29/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","29/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","29/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 125,00","30/01/2024","Pago","MENSALIDADE ESTUDANTE 3"
"R$ 199,50","30/01/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 228,00","30/01/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 285,00","30/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","30/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","30/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","30/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","30/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","30/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","30/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","30/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","30/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 310,00","30/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","30/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","30/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","30/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","30/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","30/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","30/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","30/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","30/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","30/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","30/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","30/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","30/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","30/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","30/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 48,75","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 48,75","30/04/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 48,75","30/04/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 48,75","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 48,75","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 48,75","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 150,00","30/04/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 150,00","30/04/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 150,00","30/04/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 199,50","30/04/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 200,00","30/04/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 200,00","30/04/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 230,00","30/04/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","30/04/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","30/04/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","30/04/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","30/04/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 260,00","30/04/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 310,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 325,00","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","30/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE FUNDADOR EMPRESARIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","30/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 42,75","31/01/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 199,50","31/01/2024","Pago","Mensalidade de Adesáo"
"R$ 199,50","31/01/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","31/01/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 199,50","31/01/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 228,00","31/01/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 285,00","31/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","31/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","31/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","31/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 310,00","31/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","31/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","31/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","31/01/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","31/01/2024","Pago","MENSALIDADE PATRIMONIAL"
